_id,client_ip,login_timestamp,login_epoch,logout_timestamp,logout_epoch,session_duration,status,error_code,device_type,device,device_model,os_name,os_version,client_name,client_version,login_method,access_token,refresh_token,redis_request_id,session_expiry,session_expiry_epoch,header_data,api_version,employee_id,employee_name,is_manually_logout,application_identifier,session_data,response_data,username,is_refresh_token_used,employee_number,Rule_Based_Anomaly,Model_Result,Final_Result,anomaly_score
333,15,332,1751709541745,278,1751720929492.0,11387747.0,True,-1,0,0,0,2,0,0,137.0,0,382,382,9,274,1751716741745.0,9,1,999999,22,False,0,27,42,30,False,999999.0,0,Anomaly,Anomaly,0.11840393239737013
354,21,353,1751720929492,279,1751720999767.0,70275.0,True,-1,0,0,0,2,0,2,140.0,0,393,393,154,291,1751728129492.0,34,1,999999,22,True,0,28,42,30,False,999999.0,0,Anomaly,Anomaly,0.12688649501236415
355,21,354,1751721112706,280,1751721366451.0,253745.0,True,-1,0,0,0,2,0,2,140.0,0,410,410,380,292,1751728312706.0,32,1,999999,22,True,0,7,39,30,False,999999.0,0,Anomaly,Anomaly,0.11034588137569301
392,38,391,1751961829651,-1,,,False,3,0,0,0,2,0,0,137.0,0,-1,-1,-1,-1,,265,1,117896,44,False,0,413,-1,65,False,117685.0,0,Anomaly,Anomaly,0.12200254044192926
489,16,488,1755169404002,-1,,,False,1,0,0,0,1,4,0,139.0,0,-1,-1,-1,-1,,45,1,108525,37,False,0,413,-1,63,False,108389.0,0,Anomaly,Anomaly,0.08083224853632276
255,54,254,1751460266846,192,1751460563431.0,296585.0,True,-1,1,0,0,0,0,1,137.0,0,163,163,78,202,1751467466846.0,469,1,3612,33,True,0,388,61,51,False,4779.0,0,Anomaly,Anomaly,0.11256059645825645
256,54,255,1751460581598,193,1751460619960.0,38362.0,True,-1,1,0,0,0,0,1,137.0,0,322,322,332,203,1751467781598.0,440,1,106293,14,True,0,173,24,26,False,106161.0,0,Anomaly,Anomaly,0.12000391813957068
257,54,256,1751460634755,194,1751460774964.0,140209.0,True,-1,1,0,0,0,0,1,137.0,0,291,291,8,204,1751467834755.0,441,1,106293,14,True,0,174,24,26,False,106161.0,0,Anomaly,Anomaly,0.1285533509555009
258,54,257,1751460787691,195,1751460801145.0,13454.0,True,-1,1,0,0,0,0,1,137.0,0,171,171,343,205,1751467987691.0,468,1,3612,33,True,0,389,61,51,False,4779.0,0,Anomaly,Anomaly,0.10780068972592505
259,54,258,1751460834746,196,1751482355789.0,21521043.0,True,-1,1,0,0,0,0,1,137.0,0,162,162,49,206,1751468034746.0,467,1,3612,33,False,0,390,61,51,False,4779.0,0,Anomaly,Anomaly,0.1086141162647416
260,54,259,1751482355789,200,1751599142592.0,116786803.0,True,-1,1,0,0,0,0,1,137.0,0,167,167,320,207,1751489555789.0,473,1,3612,33,False,0,391,61,51,False,4779.0,0,Anomaly,Anomaly,0.10218589457452798
267,123,266,1751606904289,212,1751616796509.0,9892220.0,True,-1,1,0,0,0,0,1,138.0,0,172,172,349,214,1751614104289.0,472,1,3612,33,False,0,393,61,51,False,4779.0,0,Anomaly,Anomaly,0.09026211973383125
496,12,495,1756452319504,-1,,,False,1,0,0,0,2,0,2,142.0,0,-1,-1,-1,-1,,137,1,33109,5,False,0,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.1213067571182509
282,14,281,1751623702134,218,1751623906235.0,204101.0,True,-1,0,0,0,2,0,3,138.0,0,402,402,253,229,1751630902134.0,4,1,999999,22,True,0,22,41,30,False,999999.0,0,Anomaly,Anomaly,0.10928649030716353
321,56,320,1751707388010,-1,,,False,1,1,0,0,0,0,1,137.0,0,-1,-1,-1,-1,,113,1,999999,22,False,0,413,-1,30,False,999999.0,0,Anomaly,Anomaly,0.031596692723411035
373,86,372,1751872650031,295,1751873384278.0,734247.0,True,-1,0,0,0,2,0,2,140.0,0,354,354,56,308,1751879850031.0,497,1,109292,47,True,0,270,85,69,False,109156.0,0,Anomaly,Anomaly,0.12929444468467133
399,62,398,1751970092200,308,1751970317920.0,225720.0,True,-1,0,0,0,2,1,2,115.0,0,364,364,119,321,1751977292200.0,370,1,110818,18,True,0,88,32,33,False,110682.0,0,Anomaly,Anomaly,0.1229878258536602
296,8,295,1751630358335,252,1751707410307.0,77051972.0,True,-1,0,0,0,2,0,0,137.0,0,409,409,379,239,1751637558335.0,5,1,999999,22,False,0,24,41,30,False,999999.0,0,Anomaly,Anomaly,0.10226354701556639
322,56,321,1751707410307,256,1751708818496.0,1408189.0,True,-1,1,0,0,0,0,1,137.0,0,407,407,334,263,1751714610307.0,16,1,999999,22,True,0,25,42,30,False,999999.0,0,Anomaly,Anomaly,0.03879854289038254
398,62,397,1751969708131,309,1751970338327.0,630196.0,True,-1,0,0,0,2,1,2,115.0,0,39,39,386,320,1751976908131.0,283,1,85116,11,True,0,370,21,19,False,86283.0,0,Anomaly,Anomaly,0.12893410806756656
400,62,399,1751970338327,310,1751970437147.0,98820.0,True,-1,0,0,0,2,1,2,115.0,0,28,28,137,322,1751977538327.0,498,1,85116,11,True,0,371,21,19,False,86283.0,0,Anomaly,Anomaly,0.11537357310846841
402,62,401,1751970467422,311,1751970715032.0,247610.0,True,-1,0,0,0,2,1,2,115.0,0,361,361,87,324,1751977667422.0,369,1,110818,18,True,0,89,32,33,False,110682.0,0,Anomaly,Anomaly,0.1218758535473542
362,21,361,1751869591767,314,1751973772649.0,104180882.0,True,-1,0,0,0,2,0,2,140.0,0,389,389,88,299,1751876791767.0,31,1,999999,22,False,0,8,40,30,False,999999.0,0,Anomaly,Anomaly,0.11952966950522059
405,15,404,1751973772649,317,1751976464295.0,2691646.0,True,-1,0,0,0,2,0,0,138.0,0,397,397,220,327,1751980972649.0,11,1,999999,22,True,0,9,40,30,False,999999.0,0,Anomaly,Anomaly,0.12091917871601188
406,19,405,1751976464295,318,1751976737826.0,273531.0,True,-1,0,0,0,1,4,0,133.0,0,383,383,3,328,1751983664295.0,480,1,999999,22,True,0,10,40,30,False,999999.0,0,Anomaly,Anomaly,0.027768363118762185
408,21,407,1751980481919,321,1752138116889.0,157634970.0,True,-1,0,0,0,2,0,2,140.0,0,404,404,295,330,1751987681919.0,20,1,999999,22,False,0,12,40,30,False,999999.0,0,Anomaly,Anomaly,0.12265208322276178
410,21,409,1752138116889,322,1752138375562.0,258673.0,True,-1,0,0,0,2,0,2,140.0,0,406,406,342,332,1752145316889.0,23,1,999999,22,True,0,13,40,30,False,999999.0,0,Anomaly,Anomaly,0.1266336192914701
412,60,411,1752164489531,351,1753707074377.0,1542584846.0,True,-1,0,0,0,2,0,0,138.0,0,403,403,276,334,1752171689531.0,8,1,999999,22,False,0,15,40,30,False,999999.0,0,Anomaly,Anomaly,0.07072982508190151
279,46,278,1751616886527,348,1753424241642.0,1807355115.0,True,-1,0,0,0,2,0,0,137.0,0,174,174,371,226,1751624086527.0,483,1,3612,33,False,0,395,61,51,False,4779.0,0,Anomaly,Anomaly,0.10820605768003144
448,122,447,1753424241642,354,1753716723299.0,292481657.0,True,-1,1,0,0,0,0,1,138.0,0,156,156,134,360,1753431441642.0,471,1,3612,33,False,0,398,62,51,False,4779.0,0,Anomaly,Anomaly,0.035852673584945705
449,95,448,1753523531012,350,1753523613714.0,82702.0,True,-1,1,0,0,0,0,1,138.0,0,308,308,145,361,1753530731012.0,448,1,106293,14,True,0,180,25,26,False,106161.0,0,Anomaly,Anomaly,0.0652684497109598
450,21,449,1753707074377,352,1753707092469.0,18092.0,True,-1,0,0,0,2,0,2,141.0,0,412,412,404,362,1753714274377.0,35,1,999999,22,True,0,16,40,30,False,999999.0,0,Anomaly,Anomaly,0.06722232651862825
452,97,451,1753716723299,355,1753716795416.0,72117.0,True,-1,0,0,0,2,0,0,138.0,0,161,161,45,364,1753723923299.0,465,1,3612,33,True,0,399,62,51,False,4779.0,0,Anomaly,Anomaly,0.11070608710736896
461,16,460,1753880939208,-1,,,False,1,0,0,0,1,4,0,138.0,0,-1,-1,-1,-1,,48,1,33109,5,False,0,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.08314777821091146
464,3,463,1753962798062,366,1753965824078.0,3026016.0,True,-1,0,0,0,2,0,3,138.0,0,71,71,177,373,1753969998062.0,54,1,93359,45,True,0,309,83,64,False,94526.0,0,Anomaly,Anomaly,0.08788669047268971
479,20,478,1754988341886,377,1754988421293.0,79407.0,True,-1,0,0,0,2,0,2,141.0,0,168,168,323,386,1754995541886.0,130,1,3612,33,True,0,396,63,51,False,4779.0,0,Anomaly,Anomaly,0.10620406960845818
462,16,461,1753880975788,364,1753963386049.0,82410261.0,True,-1,0,0,0,1,4,0,138.0,0,112,112,289,372,1753888175788.0,477,1,784,9,False,0,294,17,17,False,66.0,0,Anomaly,Anomaly,0.06914187755658352
467,50,466,1753987612662,367,1753987625721.0,13059.0,True,-1,0,0,0,2,0,0,138.0,0,218,218,217,376,1753994812662.0,514,1,200013,20,True,1,299,35,18,False,159365.0,0,Anomaly,Anomaly,0.060933913092588
469,50,468,1753988097632,369,1754036068155.0,47970523.0,True,-1,0,0,0,2,0,0,138.0,0,125,125,46,378,1753995297632.0,49,1,1424,2,False,0,32,3,7,False,705.0,0,Anomaly,Anomaly,0.10287460309590057
468,50,467,1753988002536,368,1753989741915.0,1739379.0,True,-1,0,0,0,2,0,0,138.0,0,197,197,77,377,1753995202536.0,55,1,153226,10,True,0,63,20,16,False,153112.0,0,Anomaly,Anomaly,0.12742014156005232
470,20,469,1754036068155,-1,,7200000.0,True,-1,0,0,0,2,0,2,141.0,0,123,123,224,379,1754043268155.0,125,1,1424,2,False,0,33,3,7,False,705.0,0,Anomaly,Anomaly,0.1303376673791241
471,13,470,1754136383998,-1,,,False,1,0,0,0,2,0,0,138.0,0,-1,-1,-1,-1,,37,1,33109,5,False,0,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.11575548967411997
472,49,471,1754136536703,-1,,,False,1,1,0,0,0,0,1,138.0,0,-1,-1,-1,-1,,112,1,33109,5,False,0,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.03924493140938756
466,3,465,1753966055087,370,1754136542219.0,170487132.0,True,-1,0,0,0,2,0,3,138.0,0,113,113,283,375,1753973255087.0,38,1,784,9,False,0,296,17,17,False,66.0,0,Anomaly,Anomaly,0.12522255360069323
480,7,479,1754995830725,-1,,,False,1,0,0,0,2,0,0,139.0,0,-1,-1,-1,-1,,117,1,3612,33,False,0,413,-1,51,False,4779.0,0,Anomaly,Anomaly,0.10602314031528337
481,7,480,1754995845636,378,1754995965360.0,119724.0,True,-1,0,0,0,2,0,0,139.0,0,166,166,300,387,1755003045636.0,116,1,3612,33,True,0,397,63,51,False,4779.0,0,Anomaly,Anomaly,0.10901282054130501
483,7,482,1755155281981,-1,,7200000.0,True,-1,0,0,0,2,0,0,139.0,0,362,362,112,389,1755162481981.0,119,1,110818,18,False,0,91,33,33,False,110682.0,0,Anomaly,Anomaly,0.10856570180368941
482,7,481,1754996062291,379,1755165005086.0,168942795.0,True,-1,0,0,0,2,0,0,139.0,0,350,350,410,388,1755003262291.0,115,1,106901,30,False,0,190,58,43,False,106769.0,0,Anomaly,Anomaly,0.0899255629973309
485,16,484,1755166693933,381,1755166742893.0,48960.0,True,-1,0,0,0,1,4,0,139.0,0,339,339,18,391,1755173893933.0,476,1,106901,30,True,0,192,58,43,False,106769.0,0,Anomaly,Anomaly,0.05787808494380431
484,7,483,1755165005086,380,1755166693933.0,1688847.0,True,-1,0,0,0,2,0,0,139.0,0,347,347,337,390,1755172205086.0,118,1,106901,30,True,0,191,58,43,False,106769.0,0,Anomaly,Anomaly,0.10646700810551268
486,16,485,1755167031465,382,1755167289445.0,257980.0,True,-1,0,0,0,1,4,0,139.0,0,348,348,368,392,1755174231465.0,41,1,106901,30,True,0,193,58,43,False,106769.0,0,Anomaly,Anomaly,0.05646442470433577
487,16,486,1755167345503,-1,,,False,1,0,0,0,1,4,0,139.0,0,-1,-1,-1,-1,,42,1,108525,37,False,0,413,-1,63,False,108389.0,0,Anomaly,Anomaly,0.07942208772443304
488,16,487,1755167362648,-1,,,False,1,0,0,0,1,4,0,139.0,0,-1,-1,-1,-1,,43,1,108525,37,False,0,413,-1,63,False,108389.0,0,Anomaly,Anomaly,0.08063425532270874
490,16,489,1755169427457,-1,,7200000.0,True,-1,0,0,0,1,4,0,139.0,0,345,345,219,393,1755176627457.0,44,1,106901,30,False,0,194,58,43,False,106769.0,0,Anomaly,Anomaly,0.0718330795784512
491,16,490,1755169532287,-1,,7200000.0,True,-1,0,0,0,1,4,0,139.0,0,351,351,92,394,1755176732287.0,53,1,108525,37,False,0,268,69,63,False,108389.0,0,Anomaly,Anomaly,0.05770182652274736
492,20,491,1755675226902,-1,,,False,1,0,0,0,2,0,2,141.0,0,-1,-1,-1,-1,,127,1,33109,5,False,0,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.1259713310170003
497,16,496,1757143142734,-1,,,False,1,0,0,0,1,4,0,139.0,0,-1,-1,-1,-1,,52,1,33109,5,False,0,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.07841692585578597
498,16,497,1757143170660,386,1757143399437.0,228777.0,True,-1,0,0,0,1,4,0,139.0,0,110,110,256,398,1757150370660.0,51,1,784,9,True,0,285,15,17,False,66.0,0,Anomaly,Anomaly,0.06893440503369463
500,20,499,1757146030009,388,1757149494412.0,3464403.0,True,-1,0,0,0,2,0,2,142.0,0,95,95,10,400,1757153230009.0,122,1,784,9,True,0,277,13,17,False,66.0,0,Anomaly,Anomaly,0.1303902894411173
502,13,501,1758020531661,-1,,,False,1,0,0,0,2,0,0,140.0,0,-1,-1,-1,-1,,341,1,784,9,False,0,413,-1,17,False,66.0,0,Anomaly,Anomaly,0.0983171662662351
503,20,502,1758020737671,390,1758020809755.0,72084.0,True,-1,0,0,0,2,0,2,142.0,0,116,116,357,402,1758027937671.0,134,1,784,9,True,0,279,14,17,False,66.0,0,Anomaly,Anomaly,0.12641217619665135
501,20,500,1757163355607,389,1758020737671.0,857382064.0,True,-1,0,0,0,2,0,2,142.0,0,109,109,230,401,1757170555607.0,135,1,784,9,False,0,278,14,17,False,66.0,0,Anomaly,Anomaly,0.10922558563825402
504,13,503,1758020809755,391,1758184887366.0,164077611.0,True,-1,0,0,0,2,0,0,140.0,0,119,119,412,403,1758028009755.0,478,1,784,9,False,0,280,14,17,False,66.0,0,Anomaly,Anomaly,0.07890566250852271
507,20,506,1758285972971,394,1758286198888.0,225917.0,True,-1,0,0,0,2,0,2,142.0,0,118,118,397,406,1758293172971.0,124,1,784,9,True,0,298,18,17,False,66.0,0,Anomaly,Anomaly,0.10643152584704174
508,18,507,1758544688882,-1,,,False,1,0,0,0,1,3,0,133.0,0,-1,-1,-1,-1,,515,1,33109,5,False,1,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.0
509,18,508,1758544801009,-1,,,False,1,0,0,0,1,4,0,133.0,0,-1,-1,-1,-1,,63,1,33109,5,False,0,413,-1,9,False,34276.0,0,Anomaly,Anomaly,0.06060512425569253
510,18,509,1758544828379,395,1758612268787.0,67440408.0,True,-1,0,0,0,1,4,0,133.0,0,176,176,358,407,1758552028379.0,62,1,33109,5,False,0,236,8,9,False,34276.0,0,Anomaly,Anomaly,0.046740331599631646
511,18,510,1758612268787,396,1758613678602.0,1409815.0,True,-1,0,0,0,1,4,0,133.0,0,179,179,407,408,1758619468787.0,60,1,33109,5,True,0,237,8,9,False,34276.0,0,Anomaly,Anomaly,0.04899385658105648
512,18,511,1758613736835,397,1758613744803.0,7968.0,True,-1,0,0,0,1,4,0,133.0,0,65,65,17,409,1758620936835.0,59,1,93359,45,True,0,306,82,64,False,94526.0,0,Anomaly,Anomaly,0.023024539452984882
513,18,512,1758613804440,398,1758613821286.0,16846.0,True,-1,0,0,0,1,4,0,133.0,0,178,178,403,410,1758621004440.0,56,1,33109,5,True,0,238,8,9,False,34276.0,0,Anomaly,Anomaly,0.04960725971108648
514,18,513,1758613876265,-1,,,False,3,0,0,0,1,4,0,133.0,0,-1,-1,-1,-1,,58,1,89129,32,False,0,413,-1,48,False,90296.0,0,Anomaly,Anomaly,0.04009834505114551
515,18,514,1758613944635,399,1758623149632.0,9204997.0,True,-1,0,0,0,1,4,0,133.0,0,373,373,162,411,1758621144635.0,57,1,117896,44,False,0,96,79,65,False,117685.0,0,Anomaly,Anomaly,0.017832639289122154
516,18,515,1758623149632,400,1758624565769.0,1416137.0,True,-1,0,0,0,1,4,0,133.0,0,371,371,59,412,1758630349632.0,61,1,117896,44,True,0,97,79,65,False,117685.0,0,Anomaly,Anomaly,0.01491910935245655
